Round,Round,Pk,Player,College,Yrs,Totals_G,Totals_MP,Totals_PTS,Totals_TRB,Totals_AST,Shooting_FG%,Shooting_3P%,Shooting_FT%,Per Game_MP,Per Game_PTS,Per Game_TRB,Per Game_AST,Advanced_WS,Advanced_WS/48,Advanced_BPM,Advanced_VORP,Year,Group
2,2,4.0,Dennis Scott,Georgia Tech,10,629,17983,8094,1774,1296,.417,.397,.793,28.6,12.9,2.8,2.1,33.4,.089,0.2,9.9,1990,1
2,2,5.0,Kendall Gill,Illinois,15,966,29481,12914,4002,2945,.434,.300,.754,30.5,13.4,4.1,3.0,47.8,.078,0.1,15.8,1990,1
2,2,6.0,Felton Spencer,Louisville,12,640,12298,3354,3436,213,.484,.000,.658,19.2,5.2,5.4,0.3,20.9,.081,-4.3,-7.0,1990,1
2,2,7.0,Lionel Simmons,La Salle,7,454,13472,5833,2833,1498,.433,.305,.771,29.7,12.8,6.2,3.3,16.9,.060,0.0,6.7,1990,1
2,2,8.0,Bo Kimble,Loyola Marymount,3,105,1336,574,162,98,.386,.291,.728,12.7,5.5,1.5,0.9,0.1,.004,-5.7,-1.2,1990,1
2,2,9.0,Willie Burton,Minnesota,8,316,6666,3243,932,393,.424,.345,.786,21.1,10.3,2.9,1.2,9.1,.065,-2.5,-0.9,1990,1
2,2,10.0,Rumeal Robinson,Michigan,6,336,6098,2546,606,1179,.432,.344,.611,18.1,7.6,1.8,3.5,5.2,.041,-1.5,0.8,1990,1
2,2,11.0,Tyrone Hill,Xavier,14,801,22388,7532,6854,647,.502,.000,.643,28.0,9.4,8.6,0.8,56.2,.120,-1.9,0.8,1990,2
2,2,12.0,Alec Kessler,Georgia,4,210,2937,1084,751,81,.426,.417,.744,14.0,5.2,3.6,0.4,2.0,.033,-5.9,-2.8,1990,2
2,2,13.0,Loy Vaught,Michigan,11,689,16993,6984,4881,652,.504,.244,.718,24.7,10.1,7.1,0.9,35.8,.101,-1.5,2.2,1990,2
2,2,14.0,Travis Mays,Texas,3,115,2964,1273,233,326,.410,.362,.749,25.8,11.1,2.0,2.8,2.4,.039,-2.6,-0.5,1990,2
2,2,15.0,Dave Jamerson,Ohio University,3,90,594,306,77,61,.392,.277,.860,6.6,3.4,0.9,0.7,0.2,.018,-3.9,-0.3,1990,2
2,2,16.0,Terry Mills,Michigan,11,678,16422,7175,3680,891,.457,.384,.781,24.2,10.6,5.4,1.3,33.3,.097,-0.6,5.9,1990,2
2,2,17.0,Jerrod Mustaf,Maryland,4,179,1902,721,452,99,.449,.000,.648,10.6,4.0,2.5,0.6,1.7,.043,-4.1,-1.0,1990,2
2,2,18.0,Duane Causwell,Temple,11,541,9409,2648,2273,243,.507,.286,.618,17.4,4.9,4.2,0.4,15.8,.081,-2.3,-0.7,1990,2
2,2,19.0,Dee Brown,Jacksonville University,12,608,16843,6758,1569,2227,.436,.357,.825,27.7,11.1,2.6,3.7,33.4,.095,0.8,11.6,1990,2
2,2,20.0,Gerald Glass,Ole Miss,4,201,3347,1553,512,298,.433,.236,.643,16.7,7.7,2.5,1.5,1.8,.025,-1.9,0.1,1990,2
2,2,21.0,Jayson Williams,St. John's,9,475,9805,3472,3584,287,.440,.125,.606,20.6,7.3,7.5,0.6,20.0,.098,-2.8,-2.1,1990,3
2,2,22.0,Tate George,UConn,4,177,2019,736,180,325,.414,.071,.820,11.4,4.2,1.0,1.8,1.3,.032,-3.5,-0.8,1990,3
2,2,23.0,Anthony Bonner,Saint Louis,6,318,7372,2199,1726,442,.468,.125,.590,23.2,6.9,5.4,1.4,10.8,.070,-2.0,0.1,1990,3
2,2,24.0,Dwayne Schintzius,Florida,8,217,1950,587,536,93,.404,.125,.638,9.0,2.7,2.5,0.4,1.0,.024,-5.0,-1.5,1990,3
2,2,25.0,Alaa Abdelnaby,Duke,5,256,3200,1465,846,85,.502,.000,.701,12.5,5.7,3.3,0.3,4.8,.072,-3.8,-1.5,1990,3
2,2,26.0,Lance Blanks,Texas,3,142,1045,289,110,117,.436,.253,.667,7.4,2.0,0.8,0.8,0.7,.031,-3.2,-0.3,1990,3
2,2,27.0,Elden Campbell,Clemson,15,1044,25776,10805,6116,1199,.460,.054,.699,24.7,10.3,5.9,1.1,62.8,.117,-0.5,9.5,1990,3
2,2,28.0,Les Jepsen,Iowa,2,52,192,53,67,2,.333,.000,.650,3.7,1.0,1.3,0.0,0.1,.031,-8.0,-0.3,1990,3
2,2,29.0,Toni KukoÃÂ,0,13,846,22212,9810,3555,3119,.447,.335,.729,26.3,11.6,4.2,3.7,59.6,.129,2.8,27.2,1990,3
2,2,30.0,Carl Herrera,Houston,8,465,8042,2481,1690,261,.476,.143,.643,17.3,5.3,3.6,0.6,9.0,.054,-3.7,-3.4,1990,3
2,2,31.0,Negele Knight,Dayton,6,276,4513,1699,351,780,.436,.263,.730,16.4,6.2,1.3,2.8,4.2,.044,-3.0,-1.1,1990,4
2,2,32.0,Brian Oliver,Georgia Tech,4,118,1182,389,123,114,.388,.227,.705,10.0,3.3,1.0,1.0,-0.5,-.020,-5.9,-1.2,1990,4
2,2,33.0,Walter Palmer,Dartmouth College,2,48,209,100,65,11,.412,.000,.667,4.4,2.1,1.4,0.2,-0.1,-.013,-6.7,-0.2,1990,4
2,2,34.0,Kevin Pritchard,Kansas,4,94,1125,340,90,152,.399,.186,.790,12.0,3.6,1.0,1.6,0.4,.017,-4.0,-0.6,1990,4
2,2,35.0,Greg Foster,Texas-El Paso,13,656,7974,2538,1691,351,.440,.225,.748,12.2,3.9,2.6,0.5,5.6,.033,-5.5,-7.0,1990,4
2,2,36.0,Trevor Wilson,UCLA,4,103,1609,591,353,99,.456,.000,.567,15.6,5.7,3.4,1.0,0.8,.023,-3.4,-0.6,1990,4
2,2,37.0,A.J. English,Virginia Union University,2,151,3108,1502,315,320,.435,.138,.778,20.6,9.9,2.1,2.1,1.1,.017,-3.9,-1.5,1990,4
2,2,38.0,Jud Buechler,Arizona,12,720,8444,2385,1266,560,.433,.366,.633,11.7,3.3,1.8,0.8,16.5,.094,-0.1,4.0,1990,4
2,2,39.0,Steve Scheffler,Purdue,7,174,918,331,180,26,.558,.200,.759,5.3,1.9,1.0,0.1,2.9,.153,-1.9,0.0,1990,4
2,2,40.0,Bimbo Coles,Virginia Tech,14,852,20319,6628,1820,3313,.425,.267,.811,23.8,7.8,2.1,3.9,27.4,.065,-1.6,1.9,1990,4
2,2,41.0,Steve Bardo,Illinois,3,33,299,73,60,44,.329,.100,.696,9.1,2.2,1.8,1.3,-0.1,-.020,-4.0,-0.2,1990,5
2,2,42.0,Marcus Liberty,Illinois,4,267,4568,1942,925,244,.417,.340,.664,17.1,7.3,3.5,0.9,4.0,.042,-2.6,-0.7,1990,5
2,2,43.0,Tony Massenburg,Maryland,13,683,12291,4238,2964,266,.470,.091,.705,18.0,6.2,4.3,0.4,15.6,.061,-4.5,-7.8,1990,5
2,2,44.0,Steve Henson,Kansas State,7,238,2282,739,176,465,.403,.432,.869,9.6,3.1,0.7,2.0,3.8,.079,-1.8,0.1,1990,5
2,2,45.0,Antonio Davis,Texas-El Paso,13,903,26084,9041,6755,1017,.448,.087,.727,28.9,10.0,7.5,1.1,59.6,.110,-1.3,4.4,1990,5
2,2,46.0,Kenny Williams,Elizabeth City State University,4,260,2918,1247,693,161,.511,.000,.680,11.2,4.8,2.7,0.6,7.4,.122,0.1,1.5,1990,5
2,2,47.0,Derek Strong,Xavier,10,456,8548,3088,2213,291,.430,.180,.786,18.7,6.8,4.9,0.6,18.5,.104,-2.1,-0.3,1990,5
2,2,48.0,Cedric Ceballos,Cal State Fullerton,11,609,14712,8693,3258,723,.500,.309,.753,24.2,14.3,5.3,1.2,40.4,.132,0.7,10.1,1990,5
2,2,49.0,Phil Henderson,Duke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,5
2,2,50.0,MiloÃÂ¡ BabiÃÂ,Tennessee Technological University,2,21,87,37,20,10,.375,0,.650,4.1,1.8,1.0,0.5,-0.1,-.028,-5.9,-0.1,1990,5
2,2,51.0,Tony Smith,Marquette,9,457,7295,2504,735,881,.431,.307,.690,16.0,5.5,1.6,1.9,6.7,.044,-2.0,0.0,1990,6
2,2,52.0,Stefano Rusconi,0,1,7,30,8,6,3,.333,0,.400,4.3,1.1,0.9,0.4,-0.1,-.104,-11.4,-0.1,1990,6
2,2,53.0,Abdul Shamsid-Deen,Providence,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,6
2,2,54.0,Sean Higgins,Michigan,6,220,3334,1375,402,226,.428,.321,.850,15.2,6.3,1.8,1.0,0.4,.006,-4.7,-2.3,1990,6
2,2,1.0,Larry Johnson,UNLV,10,707,25685,11450,5300,2298,.484,.332,.766,36.3,16.2,7.5,3.3,69.7,.130,1.4,22.0,1991,1
2,2,2.0,Kenny Anderson,Georgia Tech,14,858,25868,10789,2641,5196,.421,.346,.790,30.1,12.6,3.1,6.1,62.5,.116,1.4,21.9,1991,1
2,2,3.0,Billy Owens,Syracuse,10,600,17619,7026,4016,1704,.481,.291,.629,29.4,11.7,6.7,2.8,28.6,.078,-0.2,7.8,1991,1
2,2,4.0,Dikembe Mutombo,Georgetown,18,1196,36791,11729,12359,1240,.518,.000,.684,30.8,9.8,10.3,1.0,117.0,.153,1.7,33.9,1991,1
2,2,5.0,Steve Smith,Michigan State,14,942,28855,13430,3060,2922,.440,.358,.845,30.6,14.3,3.2,3.1,83.7,.139,1.4,24.6,1991,1
2,2,6.0,Doug Smith,Missouri,5,296,5833,2356,1234,400,.425,.083,.773,19.7,8.0,4.2,1.4,3.0,.024,-3.6,-2.4,1991,1
2,2,7.0,Luc Longley,New Mexico,10,567,12006,4090,2794,836,.462,.000,.760,21.2,7.2,4.9,1.5,17.5,.070,-2.6,-1.9,1991,1
2,2,8.0,Mark Macon,Temple,6,251,5018,1685,467,428,.384,.270,.735,20.0,6.7,1.9,1.7,0.1,.001,-3.7,-2.2,1991,1
2,2,9.0,Stacey Augmon,UNLV,15,1001,21658,7990,3216,1561,.469,.152,.728,21.6,8.0,3.2,1.6,43.8,.097,-0.2,9.8,1991,1
2,2,10.0,Bison Dele,Arizona,8,413,10004,4536,2564,440,.528,.143,.691,24.2,11.0,6.2,1.1,22.8,.109,-0.6,3.4,1991,1
2,2,11.0,Terrell Brandon,Oregon,11,724,21545,9994,2174,4407,.448,.355,.873,29.8,13.8,3.0,6.1,65.9,.147,3.6,30.3,1991,2
2,2,12.0,Greg Anthony,UNLV,11,757,15850,5497,1417,2997,.403,.349,.733,20.9,7.3,1.9,4.0,35.9,.109,1.3,13.3,1991,2
2,2,13.0,Dale Davis,Clemson,16,1094,29606,8706,8605,978,.530,.000,.562,27.1,8.0,7.9,0.9,86.9,.141,0.5,18.4,1991,2
2,2,14.0,Rich King,Nebraska,4,72,309,135,74,21,.393,.000,.662,4.3,1.9,1.0,0.3,0.2,.036,-6.9,-0.4,1991,2
2,2,15.0,Anthony Avent,Seton Hall,6,352,6729,1958,1584,278,.403,.000,.686,19.1,5.6,4.5,0.8,0.3,.002,-5.7,-6.4,1991,2
2,2,16.0,Chris Gatling,Old Dominion,11,700,13760,7232,3741,461,.513,.249,.660,19.7,10.3,5.3,0.7,32.1,.112,-1.1,3.2,1991,2
2,2,17.0,Victor Alexander,Iowa State,5,286,5755,2542,1384,257,.518,.286,.634,20.1,8.9,4.8,0.9,8.8,.073,-2.2,-0.3,1991,2
2,2,18.0,Kevin Brooks,Louisiana,3,126,1031,417,141,48,.401,.200,.859,8.2,3.3,1.1,0.4,-0.1,-.004,-5.9,-1.0,1991,2
2,2,19.0,LaBradford Smith,Louisville,3,183,3131,1218,271,394,.432,.298,.813,17.1,6.7,1.5,2.2,1.5,.024,-3.6,-1.2,1991,2
2,2,20.0,John Turner,Phillips University,1,42,345,117,78,12,.439,0,.525,8.2,2.8,1.9,0.3,-0.1,-.021,-7.9,-0.5,1991,2
2,2,21.0,Eric Murdock,Providence,9,508,11882,5118,1261,2467,.438,.343,.786,23.4,10.1,2.5,4.9,25.6,.103,2.0,12.1,1991,3
2,2,22.0,LeRon Ellis,Syracuse,3,91,857,277,220,29,.433,0,.613,9.4,3.0,2.4,0.3,1.2,.069,-3.5,-0.3,1991,3
2,2,23.0,Stanley Roberts,LSU,8,300,5869,2555,1549,189,.499,.000,.514,19.6,8.5,5.2,0.6,8.1,.066,-3.4,-2.0,1991,3
2,2,24.0,Rick Fox,UNC,13,930,23723,8966,3517,2649,.450,.349,.770,25.5,9.6,3.8,2.8,44.7,.090,0.0,11.7,1991,3
2,2,25.0,Shaun Vandiver,Colorado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,3
2,2,26.0,Mark Randall,Kansas,4,127,883,332,160,56,.443,.154,.722,7.0,2.6,1.3,0.4,1.0,.054,-3.3,-0.3,1991,3
2,2,27.0,Pete Chilcutt,UNC,9,584,8394,2494,1935,488,.441,.381,.696,14.4,4.3,3.3,0.8,10.6,.060,-1.8,0.3,1991,3
2,2,28.0,Kevin Lynch,Minnesota,2,95,1143,310,120,108,.436,.333,.726,12.0,3.3,1.3,1.1,0.4,.016,-4.4,-0.7,1991,3
2,2,29.0,George Ackles,UNLV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,3
2,2,30.0,Rodney Monroe,NC State,1,38,313,131,33,27,.368,.222,.826,8.2,3.4,0.9,0.7,-0.2,-.035,-5.3,-0.3,1991,3
2,2,31.0,Randy Brown,New Mexico State,12,655,11533,3148,1173,1420,.417,.200,.691,17.6,4.8,1.8,2.2,11.0,.046,-1.9,0.2,1991,4
2,2,32.0,Chad Gallagher,Creighton,1,2,3,6,0,0,1.000,0,0,1.5,3.0,0.0,0.0,0.1,1.442,30.1,0.0,1991,4
2,2,33.0,Donald Hodge,Temple,5,249,3501,1182,809,191,.437,.286,.711,14.1,4.7,3.2,0.8,1.8,.025,-4.2,-1.9,1991,4
2,2,34.0,Myron Brown,Slippery Rock University of Pennsylvania,1,4,23,9,3,6,.667,.333,0,5.8,2.3,0.8,1.5,0.0,.032,-1.8,0.0,1991,4
2,2,35.0,Mike Iuzzolino,Saint Francis University,2,122,3049,1096,238,522,.457,.404,.798,25.0,9.0,2.0,4.3,3.7,.058,-1.9,0.1,1991,4
2,2,36.0,Chris Corchiani,NC State,3,112,1313,416,129,243,.421,.269,.816,11.7,3.7,1.2,2.2,1.6,.058,-1.8,0.1,1991,4
2,2,37.0,Elliot Perry,Memphis,10,549,9501,3449,742,1699,.459,.359,.783,17.3,6.3,1.4,3.1,14.0,.071,-0.5,3.6,1991,4
2,2,38.0,Joe Wylie,Miami (FL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,4
2,2,39.0,Jimmy Oliver,Purdue,5,78,856,331,80,55,.407,.340,.772,11.0,4.2,1.0,0.7,0.3,.018,-4.7,-0.6,1991,4
2,2,40.0,Doug Overton,La Salle,11,499,7275,2253,654,1038,.412,.319,.816,14.6,4.5,1.3,2.1,2.5,.016,-3.9,-3.5,1991,4
2,2,41.0,Sean Green,Iona College,3,84,671,352,85,45,.386,.246,.620,8.0,4.2,1.0,0.5,-1.3,-.095,-7.0,-0.8,1991,5
2,2,42.0,Steve Hood,James Madison University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,5
2,2,43.0,Lamont Strothers,Christopher Newport University,2,13,155,60,15,14,.329,.133,.714,11.9,4.6,1.2,1.1,-0.5,-.142,-7.7,-0.2,1991,5
2,2,44.0,Alvaro Teheran,Houston,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,5
2,2,45.0,Bobby Phills,Southern University and A&M College,9,467,13426,5153,1469,1246,.443,.390,.738,28.7,11.0,3.1,2.7,27.2,.097,0.2,7.5,1991,5
2,2,46.0,Richard Dumas,Oklahoma State,3,102,2226,1080,351,111,.509,.231,.694,21.8,10.6,3.4,1.1,4.5,.097,-0.2,1.0,1991,5
2,2,47.0,Keith Hughes,Rutgers University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,5
2,2,48.0,Isaac Austin,Arizona State,9,432,8350,3285,2030,538,.446,.176,.670,19.3,7.6,4.7,1.2,9.2,.053,-2.5,-1.0,1991,5
2,2,49.0,Greg Sutton,Oral Roberts,3,168,1946,761,153,284,.396,.361,.743,11.6,4.5,0.9,1.7,1.0,.024,-3.6,-0.8,1991,5
2,2,50.0,Joey Wright,Texas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,5
2,2,51.0,ÃÂ½an Tabak,0,6,247,3607,1233,883,165,.506,.000,.525,14.6,5.0,3.6,0.7,2.4,.032,-4.9,-2.7,1991,6
2,2,52.0,Anthony Jones,Oral Roberts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,6
2,2,53.0,Von McDade,UW-Milwaukee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,6
2,2,54.0,Marcus Kennedy,Eastern Michigan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,6
2,2,1.0,Shaquille O'Neal,LSU,19,1207,41918,28596,13099,3026,.582,.045,.527,34.7,23.7,10.9,2.5,181.7,.208,5.1,75.5,1992,1
2,2,2.0,Alonzo Mourning,Georgetown,15,838,25975,14311,7137,946,.527,.247,.692,31.0,17.1,8.5,1.1,89.7,.166,2.2,27.4,1992,1
2,2,3.0,Christian Laettner,Duke,13,868,25760,11121,5806,2224,.480,.261,.820,29.7,12.8,6.7,2.6,64.9,.121,1.0,19.5,1992,1
2,2,4.0,Jim Jackson,Ohio State,14,885,29067,12690,4152,2851,.428,.365,.825,32.8,14.3,4.7,3.2,35.8,.059,-0.9,8.2,1992,1
2,2,5.0,LaPhonso Ellis,Notre Dame,11,624,17616,7410,4032,981,.452,.302,.730,28.2,11.9,6.5,1.6,32.8,.089,-1.0,4.6,1992,1
2,2,6.0,Tom Gugliotta,NC State,13,763,23556,9895,5589,2140,.451,.284,.757,30.9,13.0,7.3,2.8,40.2,.082,0.6,15.3,1992,1
2,2,7.0,Walt Williams,Maryland,11,708,18818,8385,2794,1637,.425,.379,.743,26.6,11.8,3.9,2.3,33.9,.087,0.5,11.8,1992,1
2,2,8.0,Todd Day,Arkansas,8,483,12214,5917,1649,713,.406,.345,.739,25.3,12.3,3.4,1.5,17.5,.069,-0.9,3.4,1992,1
2,2,9.0,Clarence Weatherspoon,Southern Miss,13,915,27736,10483,6846,1346,.471,.196,.743,30.3,11.5,7.5,1.5,58.4,.101,-0.3,11.8,1992,1
2,2,10.0,Adam Keefe,Stanford,9,617,10334,3107,2556,427,.502,.071,.714,16.7,5.0,4.1,0.7,24.9,.115,-1.3,1.7,1992,1
2,2,11.0,Robert Horry,Alabama,16,1107,27069,7715,5269,2343,.425,.341,.726,24.5,7.0,4.8,2.1,66.3,.118,1.9,26.4,1992,2
2,2,12.0,Harold Miner,USC,4,200,3748,1801,432,245,.460,.311,.785,18.7,9.0,2.2,1.2,4.2,.053,-3.0,-0.9,1992,2
2,2,13.0,Bryant Stith,Virginia,10,586,16417,5946,1983,1178,.424,.329,.841,28.0,10.1,3.4,2.0,29.5,.086,-0.8,4.9,1992,2
2,2,14.0,Malik Sealy,St. John's,8,493,11720,4955,1585,816,.426,.292,.809,23.8,10.1,3.2,1.7,17.1,.070,-1.2,2.2,1992,2
2,2,15.0,Anthony Peeler,Missouri,13,827,20464,8017,2136,1956,.427,.384,.799,24.7,9.7,2.6,2.4,30.7,.072,-0.7,6.6,1992,2
2,2,16.0,Randy Woods,La Salle,4,151,1093,356,93,257,.340,.305,.683,7.2,2.4,0.6,1.7,0.6,.026,-1.5,0.1,1992,2
2,2,17.0,Doug Christie,Pepperdine,15,827,26079,9301,3382,2992,.426,.354,.821,31.5,11.2,4.1,3.6,55.7,.102,1.1,20.7,1992,2
2,2,18.0,Tracy Murray,UCLA,12,659,12103,5943,1649,508,.430,.388,.829,18.4,9.0,2.5,0.8,24.1,.096,-0.1,5.8,1992,2
2,2,19.0,Don MacLean,UCLA,9,319,6679,3490,1210,404,.455,.284,.765,20.9,10.9,3.8,1.3,9.4,.067,-2.5,-0.9,1992,2
2,2,20.0,Hubert Davis,UNC,12,685,15143,5583,1045,1172,.458,.441,.837,22.1,8.2,1.5,1.7,27.7,.088,-0.9,4.2,1992,2
2,2,21.0,Jon Barry,Georgia Tech,14,821,13880,4715,1513,1784,.434,.392,.848,16.9,5.7,1.8,2.2,37.2,.129,1.8,13.4,1992,3
2,2,22.0,Oliver Miller,Arkansas,9,493,11338,3625,2893,1061,.534,.116,.639,23.0,7.4,5.9,2.2,21.1,.089,0.6,7.4,1992,3
2,2,23.0,Lee Mayberry,Arkansas,7,496,10337,2546,642,1767,.415,.377,.659,20.8,5.1,1.3,3.6,7.9,.036,-2.9,-2.3,1992,3
2,2,24.0,Latrell Sprewell,Alabama,13,913,35270,16712,3724,3664,.425,.337,.804,38.6,18.3,4.1,4.0,56.3,.077,0.4,21.0,1992,3
2,2,25.0,Elmore Spencer,UNLV,5,157,2641,923,555,109,.516,.000,.580,16.8,5.9,3.5,0.7,0.0,.001,-4.6,-1.7,1992,3
2,2,26.0,Dave Johnson,Syracuse,2,59,475,204,64,17,.365,.200,.663,8.1,3.5,1.1,0.3,-0.3,-.032,-8.2,-0.7,1992,3
2,2,27.0,Byron Houston,Oklahoma State,4,214,2674,835,648,114,.456,.256,.676,12.5,3.9,3.0,0.5,3.9,.069,-3.9,-1.3,1992,3
2,2,28.0,Marlon Maxey,Texas-El Paso,2,98,1146,479,363,22,.542,.000,.685,11.7,4.9,3.7,0.2,2.6,.109,-3.0,-0.3,1992,3
2,2,29.0,P.J. Brown,Louisiana Tech,15,1089,33823,9870,8409,1661,.460,.136,.794,31.1,9.1,7.7,1.5,89.8,.128,0.0,17.4,1992,3
2,2,30.0,Sean Rooks,Arizona,12,749,13560,4676,2877,631,.459,.091,.699,18.1,6.2,3.8,0.8,16.2,.057,-2.9,-3.1,1992,3
2,2,31.0,Reggie Smith,TCU,2,66,384,99,120,5,.394,.000,.404,5.8,1.5,1.8,0.1,0.4,.051,-5.1,-0.3,1992,4
2,2,32.0,Brent Price,Oklahoma,9,418,7007,2481,684,1236,.426,.387,.824,16.8,5.9,1.6,3.0,12.0,.082,-0.8,2.2,1992,4
2,2,33.0,Corey Williams,Oklahoma State,2,39,288,92,37,29,.367,.250,.826,7.4,2.4,0.9,0.7,0.2,.037,-5.6,-0.3,1992,4
2,2,34.0,Chris Smith,UConn,3,224,3956,1140,291,627,.435,.366,.713,17.7,5.1,1.3,2.8,3.2,.039,-2.3,-0.3,1992,4
2,2,35.0,Tony Bennett,Green Bay,3,152,1886,538,155,303,.412,.335,.732,12.4,3.5,1.0,2.0,1.6,.041,-2.7,-0.3,1992,4
2,2,36.0,Duane Cooper,USC,2,88,781,204,59,178,.402,.216,.720,8.9,2.3,0.7,2.0,-0.5,-.032,-6.1,-0.8,1992,4
2,2,37.0,Isaiah Morris,Arkansas,1,25,102,55,12,4,.456,0,.750,4.1,2.2,0.5,0.2,0.0,-.022,-5.7,-0.1,1992,4
2,2,38.0,Elmer Bennett,Notre Dame,3,21,159,48,10,22,.340,.273,.722,7.6,2.3,0.5,1.0,-0.3,-.095,-6.9,-0.2,1992,4
2,2,39.0,Litterial Green,Georgia,5,148,1189,423,75,182,.420,.077,.665,8.0,2.9,0.5,1.2,1.6,.066,-2.4,-0.1,1992,4
2,2,40.0,Steve Rogers,Alabama State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,4
2,2,41.0,Popeye Jones,Murray State,11,535,12579,3726,3981,696,.447,.281,.751,23.5,7.0,7.4,1.3,22.0,.084,-2.7,-2.1,1992,5
2,2,42.0,Matt Geiger,Georgia Tech,10,552,12221,5059,3158,388,.499,.232,.728,22.1,9.2,5.7,0.7,28.4,.112,-1.8,0.6,1992,5
2,2,43.0,Sasha DaniloviÃÂ,0,2,75,2331,957,182,149,.439,.379,.789,31.1,12.8,2.4,2.0,4.2,.087,-0.7,0.8,1992,5
2,2,44.0,Henry Williams,UNC Charlotte,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,5
2,2,45.0,Chris King,Wake Forest,3,103,2058,693,311,116,.423,.383,.633,20.0,6.7,3.0,1.1,1.0,.023,-2.8,-0.4,1992,5
2,2,46.0,Robert Werdann,St. John's,3,47,273,101,81,9,.378,.000,.574,5.8,2.1,1.7,0.2,0.1,.026,-6.3,-0.3,1992,5
2,2,47.0,Darren Morningstar,Pitt,1,23,367,96,81,15,.476,0,.600,16.0,4.2,3.5,0.7,0.4,.048,-4.5,-0.2,1992,5
2,2,48.0,Brian Davis,Duke,1,68,374,131,55,22,.317,.333,.735,5.5,1.9,0.8,0.3,0.0,.000,-4.7,-0.3,1992,5
2,2,49.0,Ron Ellis,Louisiana Tech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,5
2,2,50.0,Matt Fish,UNC Wilmington,3,50,512,177,110,25,.500,.000,.625,10.2,3.5,2.2,0.5,0.6,.058,-3.1,-0.1,1992,5
2,2,51.0,Tim Burroughs,Jacksonville University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,6
2,2,52.0,Matt Steigenga,Michigan State,1,2,12,3,3,2,.250,.000,.500,6.0,1.5,1.5,1.0,0.0,-.126,-8.5,0.0,1992,6
2,2,53.0,Curtis Blair,Richmond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,6
2,2,54.0,Brett Roberts,Morehead State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,6
2,2,1.0,Chris Webber,Michigan,15,831,30847,17182,8124,3526,.479,.299,.649,37.1,20.7,9.8,4.2,84.7,.132,3.4,42.1,1993,1
2,2,2.0,Shawn Bradley,BYU,12,832,19531,6752,5268,573,.457,.103,.716,23.5,8.1,6.3,0.7,40.7,.100,-0.2,8.9,1993,1
2,2,3.0,Anfernee Hardaway,Memphis,14,704,23711,10684,3146,3525,.458,.316,.774,33.7,15.2,4.5,5.0,61.9,.125,2.5,26.9,1993,1
2,2,4.0,Jamal Mashburn,Kentucky,11,611,22762,11644,3271,2414,.418,.345,.766,37.3,19.1,5.4,4.0,43.7,.092,0.3,13.4,1993,1
2,2,5.0,Isaiah Rider,UNLV,9,563,17851,9405,2166,1535,.443,.352,.812,31.7,16.7,3.8,2.7,22.8,.061,-1.0,4.5,1993,1
2,2,6.0,Calbert Cheaney,Indiana,13,825,22007,7826,2610,1398,.466,.298,.691,26.7,9.5,3.2,1.7,23.1,.050,-2.5,-2.9,1993,1
2,2,7.0,Bobby Hurley,Duke,5,269,4170,1032,283,880,.353,.272,.769,15.5,3.8,1.1,3.3,-1.2,-.014,-5.4,-3.5,1993,1
2,2,8.0,Vin Baker,University of Hartford,13,791,25737,11839,5867,1509,.485,.215,.638,32.5,15.0,7.4,1.9,47.0,.088,-1.2,5.3,1993,1
2,2,9.0,Rodney Rogers,Wake Forest,12,866,21873,9468,3881,1722,.451,.347,.690,25.3,10.9,4.5,2.0,38.8,.085,-0.3,9.7,1993,1
2,2,10.0,Lindsey Hunter,Jackson State University,17,937,23253,7956,2021,2506,.388,.360,.746,24.8,8.5,2.2,2.7,32.9,.068,-0.4,9.4,1993,1
2,2,11.0,Allan Houston,Tennessee,12,839,28311,14551,2434,1990,.444,.402,.863,33.7,17.3,2.9,2.4,55.3,.094,0.1,15.0,1993,2
2,2,12.0,George Lynch,UNC,12,774,17683,5109,3902,1121,.446,.306,.652,22.8,6.6,5.0,1.4,32.3,.088,-0.4,7.3,1993,2
